City,District,Ward,Street,address,area_value,price_value_trieu,price_per_m2_final
Hồ Chí Minh,Quận 3,,,"Biệt thự kinh doanh ngay Hồ Con Rùa, Phường 6, Quận 3, DT: 18x20m, DTSD: 320m2. Giá: 199tr/th",360.0,199.0,552777.7777777778
Hồ Chí Minh,Phú Nhuận,,,MT Nguyễn Đình Chính 5.5x15m 1T 1Lầu KD đa ngành giá chỉ 25tr,825.0,25.0,30303.030303030304
Đà Nẵng,Hải Châu,,,Các vị trí đẹp - tuyến phố lớn - đắc địa - diện tích lớn - trong TTTP cần cho thuê (click xem),1136.0,300.0,264084.5070422535
Hà Nội,Quận Hà Đông,Phường Kiến Hưng,Đường Mậu Lương,"Cho thuê nhà số 56 + 58 mặt phố Mậu Lương, Kiến Hưng, Hà Đông 80m2",80.0,25.0,312500.0
Hồ Chí Minh,Quận 1,,,"Siêu vị trí mặt tiền đường 160 Lê Thánh Tôn, Quận 1, DT: 4,5x20m, 3 tầng, 270 m2",90.0,120.0,1333333.3333333333
Hồ Chí Minh,Bình Tân,,,"Nhà mặt tiền đường đường Khu Tên Lửa DT 5x20m. 3,5 tấm có máy lạnh",100.0,25.0,250000.0
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà mặt tiền Trần Văn Đang, Quận 3. DT: 5x40m. 1 trệt, 3 lầu. DTSD: 800m2",200.0,55.0,275000.0
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà mặt tiền Vườn Chuối, Quận 3. DT: 5x45m. 1 trệt, 1 lầu. DTSD: 450m2",225.0,65.0,288888.8888888889
Đà Nẵng,Sơn Trà,,,"Cho thuê khách sạn 5 tầng 18 phòng sát biển Mỹ Khê, đang hoạt động, đầy đủ PCCC",100.0,60.0,600000.0
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà mặt tiền Nguyễn Sơn Hà, Quận 3. DT: 11x20m. 1 trệt, 2 lầu. DTSD: 660m2",220.0,155.0,704545.4545454546
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà mặt tiền Phạm Đình Toái, Quận 3. DT: 15x40m. 1 trệt, 2 lầu. DTSD: 1.800m2",600.0,160.0,266666.6666666667
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà mặt tiền Nam Kỳ Khởi Nghĩa, Quận 3. DT: 25x60m. 1 trệt, 1 lầu. DTSD: 3.000m2",1500.0,255.0,170000.0
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà mặt tiền Nguyễn Công Trứ, Q1. DT: 8x20m. 1 hầm 1 Trệt 1 Lửng 6 lầu. DTSD: 1.000m2",160.0,150.0,937500.0
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà mặt tiền Cống Quỳnh, Q1. DT: 8x25m. 1 trệt 7 lầu. DTSD: 800m2",200.0,80.0,400000.0
Đà Nẵng,Hải Châu,,,"Cho thuê nhà 3 tầng trống suốt đường Lê Thanh Nghị, nhà mới- đẹp, thích hợp kinh doanh ăn uống",100.0,20.0,200000.0
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà góc 2 MT Nguyễn Văn Thủ, Q1. DT: 9x25m. 1 trệt 1 lầu. DTSD: 400m2",225.0,65.0,288888.8888888889
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà mặt tiền Trần Quang Khải, Q1. DT: 8x40m. 1 trệt. DTSD: 320m2",320.0,60.0,187500.0
Đà Nẵng,Sơn Trà,,,"Cho thuê nhà 3 tầng 7 phòng khu Hàn Quốc, làm Spa - văn phòng. 17 triệu/tháng",100.0,17.0,170000.0
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà mặt tiền Lê Lai, Quận 1. DT: 35x70m, 1 Trệt, 3 lầu. DTSD: 9.800m2",2450.0,654.9999999999999,267346.9387755102
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà mặt tiền Phan Kế Bính, Quận 1. DT: 15x60m, 1 trệt, 1 lầu. DTSD: 1.800m2",900.0,155.0,172222.22222222222
Đà Nẵng,Hải Châu,,,"Cho thuê nhà nguyên căn đường Nguyễn Hữu Thọ, rất thích hợp làm văn phòng, dạy học 20 triệu/tháng",125.0,20.0,160000.0
Đà Nẵng,Hải Châu,,,"Cho thuê mặt bằng góc 2 mặt tiền Hùng Vương, vị trí vip - nhận diện thương hiệu cao",240.0,100.0,416666.6666666667
Đà Nẵng,Hải Châu,,,"Cho thuê 3 tầng trống suốt đường Hoàng Diệu 2 chiều, 25 triệu/tháng, nhà mới",88.0,25.000000000000004,284090.9090909091
Đà Nẵng,Sơn Trà,,,"Cho thuê nhà 2 tầng mặt tiền đường Chính Hữu, thích hợp mở showroom, nhà hàng",160.0,35.0,218750.0
Hồ Chí Minh,Quận 1,,,Cho thuê khách sạn 50 phòng gần chợ Bến Thành. Giá 450 triệu/th. LH: 0931 666 *** Trọng Toàn,222.0,450.0,2027027.027027027
Đà Nẵng,Hải Châu,,,"Cho thuê nhà mới 2 tầng mặt tiền đường Phan Đăng Lưu, bề ngang gần 8m, diện tích đất 190m2",190.0,35.0,184210.52631578947
Đà Nẵng,Quận Hải Châu,Phường Hòa Thuận Tây,Đường Nguyễn Hữu Thọ,"Cho thuê nhà nguyên 4 tầng có hầm để xe mặt tiền Nguyễn Hữu Thọ, Hải Châu, Đà Nẵng",125.0,30.0,240000.0
Đà Nẵng,Sơn Trà,,,"Cho thuê khách sạn Võ Văn Kiệt 17 phòng - sát biển, giá tốt",100.0,55.0,550000.0
Đà Nẵng,Ngũ Hành Sơn,,,"Cho thuê khách sạn khu An Thượng - 28 phòng full nội thất đẹp, đầy đủ giấy phép kinh doanh",200.0,90.0,450000.0
Đồng Nai,Biên Hòa,,,"Cho thuê nhà mặt tiền Võ Thị Sáu khu D2D sầm uất Biên Hoà thiết kế 1 trệt, 3 lầu, giá 22 triệu",68.0,22.0,323529.4117647059
Hồ Chí Minh,Bình Thạnh,,,Nhà ngay chợ Bà Chiểu - 4mx25m - 4PN - full nội thất cao cấp - 30 triệu/tháng,100.0,30.0,300000.0
Hồ Chí Minh,Quận 1,Phường Đa Kao,Hẻm Nguyễn Đình Chiểu,Cho thuê nhà mặt tiền 42 Nguyễn Đình Chiểu Phường Đa Kao Quận 1. Khu vực trung tâm,100.0,75.0,750000.0
Hà Nội,Cầu Giấy,,,"Cho thuê nhà làm MBKD cửa hàng 38m2 mặt tiền 5.5m khu sầm uất tại ngã 3 Hoàng Ngân, Lê Văn Lương",38.0,19.9,523684.2105263158
Hà Nội,Cầu Giấy,,,"Cho thuê nhà mặt phố Trần Thái Tông, vị trí đẹp. DT 50m2 x 4,5 tầng, mặt tiền 3.5m, giá 30 tr/ th",50.0,30.0,600000.0
Hà Nội,Hai Bà Trưng,,,"Cho thuê nhà mặt phố Phố Huế 145m2x8 tầng, MT 5,5m, thang máy, thông sàn, riêng biệt",145.0,140.0,965517.2413793104
Hà Nội,Hoàn Kiếm,,,"Cho thuê nhà mặt phố Thợ Nhuộm, vị trí KD cực tốt. DT 40m2 x 5 tầng, mặt tiền 7m, giá thuê 30tr/th",40.0,30.0,750000.0
Hà Nội,Đống Đa,,,"Cho thuê nhà mặt phố Trường Chinh - Đống Đa, DT 400m2 xây 9,5T, có PCCC, 480 triệu/th",400.0,480.0,1200000.0
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Phố Trần Kim Xuyến,"Cho thuê nhà mặt phố Trần Kim Xuyến - Cầu Giấy - Hà Nội. DT 105,3m2 x 6T, 1 hầm, 70tr, thang máy",1053.0,70.0,66476.7331433998
Hồ Chí Minh,Quận 7,Phường Tân Phong,Đường Nguyễn Cao,"Cho thuê nhà nguyên căn mặt tiền đường Số 39 tại KDC Tân Quy Đông, P. Tân Phong, Quận 7",76.0,23.0,302631.5789473684
Hồ Chí Minh,Bình Chánh,,,"Cần cho thuê nhà nguyên căn, mặt tiền 9A khu Trung Sơn, giá rẻ nhất thị trường",100.0,30.0,300000.0
Hồ Chí Minh,Quận 7,Phường Tân Hưng,Đường Số 1,"Cho thuê nhà nguyên căn mặt tiền đường Số 14 tại Khu đô thị Him Lam, P. Tân Hưng, Quận 7",100.0,35.0,350000.0
Hồ Chí Minh,Quận 7,,,Cho thuê nhà cấp 4 mặt tiền đường Huỳnh Tấn Phát Q7 - DT 4x22m - 2PN - Giá rẻ 20 triệu,88.0,20.0,227272.72727272726
Hà Nội,Cầu Giấy,,,"Cho thuê nhà mặt phố chính ngã tư quận Cầu Giấy, có giấy phép, bàn giao ngay. 0906 218 ***",420.0,800.0,1904761.9047619049
Hà Nội,Hoàn Kiếm,,,"Cho thuê showroom 1400m2, 3 tầng quận Hoàn Kiếm, bàn giao ngay. Liên hệ: A Hòa 0906 218 ***",1400.0,300.0,214285.7142857143
Hà Nội,Cầu Giấy,,,"Cho thuê nhà mặt phố chính ngã tư quận Cầu Giấy, có giấy phép, bàn giao ngay. 0906 218 ***",420.0,800.0,1904761.9047619049
Hà Nội,Hoàn Kiếm,,,"Cho thuê showroom 1400m2, 3 tầng quận Hoàn Kiếm, bàn giao ngay. Liên hệ: A Hòa 0906 218 ***",1400.0,300.0,214285.7142857143
Hà Nội,Đống Đa,,,"Cho thuê mặt tiền 15m đường Láng Hạ, phù hợp kinh doanh nhiều mô hình. LH 0906 218 ***",400.0,300.0,750000.0
Hà Nội,Long Biên,,,"Cho thuê showroom 3s tại Long Biên, Hà Nội, hạ tầng đủ, bàn giao ngay. LH 0906 218 ***",2600.0,400.0,153846.15384615384
Hà Nội,Đống Đa,,,"Cho thuê nhà mặt phố Xã Đàn, mặt tiền 10m, tiện làm showroom. LH 0906 218 ***",70.0,120.0,1714285.7142857143
Hà Nội,Quận Long Biên,Phường Bồ Đề,Phố Hồng Tiến,"Cho thuê khách sạn 11,000m2 sàn mặt phố Hồng Tiến - Long Biên - Hà Nội. LH 0906 218 ***",1000.0,1500.0,1500000.0
Hà Nội,Cầu Giấy,,,"Cho thuê nhà phân lô Trần Thái Tông làm khách sạn, full đồ, đủ giấy tờ. LH 0906 218 ***",140.0,140.0,1000000.0
Hà Nội,Cầu Giấy,,,"Cho thuê lô góc mặt tiền 30m, quận Cầu Giấy, làm nhiều mô hình. LH 0906 218 ***",300.0,330.0,1100000.0
Thừa Thiên Huế,Huế,,,Cho thuê mặt tiền 2 tầng Yết Kiêu nội thành Huế 130m2 giá 12tr/th,130.0,12.0,92307.69230769231
Hà Nội,Đống Đa,,,Cho thuê nhà mặt phố Yên Lãng Láng Hạ Đống Đa. DT 75m2 x 8 tầng MT 9m. 79tr/tháng. LH: 0983 237 ***,75.0,79.0,1053333.3333333333
Hà Nội,Hoàn Kiếm,,,Cho thuê nhà mặt phố Hàng Bông Hoàn Kiếm. DT 170m2 x 8 tầng mt 10m. Giá 260tr/tháng. LH: 0983 237 ***,170.0,260.0,1529411.7647058824
Hà Nội,Quận Đống Đa,Phường Trung Liệt,Đường Đặng Tiến Đông,"Cho thuê nhà mặt phố Đặng Tiến Đông, Trung Liệt, Đống Đa. DT 220m2 x 5 tầng; MT 10m. LH: 0983 237 ***",220.0,98.0,445454.54545454547
Hà Nội,Hoàn Kiếm,,,Cho thuê nhà mặt phố Trần Quốc Toản 65m x 4 tầng mặt tiền lô góc 10m siêu rộng 60tr/th cực hợp spa,65.0,60.0,923076.9230769231
Hải Phòng,Hồng Bàng,,,"Cho thuê nhà mặt tiền 6m ngay gần nhà hát lớn, vỉa hè rộng. Giá thuê 30 tr/th",50.0,30.0,600000.0
Hà Nội,Ba Đình,,,"Cho thuê nhà MP Giảng Võ, DT60m2x7 tầng MT 5m cho thuê tầng 1,2,3, giá 80tr, thang máy",60.0,80.0,1333333.3333333333
Hà Nội,Thanh Xuân,,,"Cho thuê mặt bằng kinh doanh mặt phố Nguyễn Tuân, DT 1200m2 MT rộng 413.865đ/m2/tháng",1200.0,630.0,525000.0
Hà Nội,Nam Từ Liêm,,,"Cho thuê tòa nhà tại Lê Đức Thọ. DT: 135m2 * 7 tầng + 1 hầm. MT: 8m. Chia phòng, thang máy",135.0,80.0,592592.5925925926
Hồ Chí Minh,Bình Chánh,,,Cho thuê biệt thự căn bìa - full nội thất - vào ở ngay,105.0,12.0,114285.71428571429
Hà Nội,Long Biên,,,"Cho thuê tầng 1 mặt MP Ái Mộ, Long Biên 100m2 giá 17tr/th",100.0,17.0,170000.0
Hồ Chí Minh,Bình Chánh,,,"Cho thuê nhà mặt tiền QL 1A xã Bình Chánh, giá 12 tr/th",125.0,12.0,96000.0
Hà Nội,Đống Đa,,,Cho thuê nhà mặt phố kinh doanh kết hợp ở gần Văn Miếu,90.0,40.0,444444.44444444444
Hồ Chí Minh,Bình Chánh,,,Chính chủ cho thuê nhà MT đường 9A Trung Sơn kế bên BV Nam Sài Gòn 6x20m giá 40tr/LH 0903 870 ***,120.0,40.0,333333.3333333333
Hồ Chí Minh,Quận Bình Thạnh,Phường 6,Đường Hoàng Hoa Thám,Cho thuê nhà MT đường hoàng hoa thám . Phường 13 tân bình,160.0,65.0,406250.0
Hồ Chí Minh,Quận 10,,,"Cho thuê mặt tiền đường Đồng Nai, Quận 10, DT 10x25m - vỉa hè rộng 10m, giá 59tr, LH 0334 272 ***",250.0,59.0,236000.0
Hồ Chí Minh,Quận 1,Phường Bến Thành,Đường Lê Thánh Tôn,"Cho thuê mặt tiền Lê Thánh Tôn, Bến Thành quận 1 DT 8x16m, 2 tầng ngay vòng xoay Phù Đổng gía 160tr",80.0,160.0,2000000.0
Hồ Chí Minh,Gò Vấp,,,"Chính chủ cho thuê nhà mặt tiền 672A61 Phan Văn Trị, P10, Q. Gò Vấp, 5x20m, trệt 4 lầu, 0938 140 ***",100.0,65.0,650000.0
Hà Nội,Cầu Giấy,,,"Cho thuê MBKD, cửa hàng tầng 1 80m2 mặt tiền 8.5m ngã 4 Nguyễn Khánh Toàn, Quan Hoa. LH 0833 052 ***",80.0,23.9,298750.0
Hồ Chí Minh,Quận 10,,,"Quá hiếm cho thuê Showroom, bida Sư Vạn Hạnh, 880m2, 260 triệu, Quận 10",880.0,260.0,295454.54545454547
Hồ Chí Minh,Quận 1,,,"Mặt tiền Hai Bà Trưng Q1, DT 4x22m, 3 lầu, giá 50tr",88.0,50.00000000000001,568181.8181818182
Hồ Chí Minh,Quận 6,,,"Cho thuê mặt tiền Kinh Dương Vương, DT: 10 x 30m. Giá: 100 triệu",300.0,100.0,333333.3333333333
Hồ Chí Minh,Phú Nhuận,,,"Cho thuê mặt tiền đường Phan Xích Long, DT: 4 x 20m, 10p, giá: 60tr. LH Nguyên",80.0,60.0,750000.0
Hồ Chí Minh,Quận 1,,,"Cho thuê tòa nhà mặt tiền Nguyễn Thị Minh Khai, Q1. DT: 5x25m H6L giá 130tr LH Nguyên",125.0,130.0,1040000.0
Hồ Chí Minh,Quận 2,,,"Cho thuê mặt bằng 400m2, mặt tiền 20m đường Xa Lộ Hà Nội, Thảo Điền. 150tr",400.0,150.0,375000.0
Hà Nội,Cầu Giấy,,,"Cho thuê mặt bằng cửa hàng 55m2 mặt tiền 6m tại ngã 4 Hoàng Quốc Việt, Nguyễn Phong Sắc",55.0,18.9,343636.36363636365
Hồ Chí Minh,Quận 7,,,Cho thuê nhà mặt tiền đường D1 Him Lam Quận 7,100.0,50.0,500000.0
Hồ Chí Minh,Quận 7,Phường Tân Kiểng,Đường Lâm Văn Bền,Cho thuê toà nhà văn phòng đường Lâm Văn Bền Quận 7,276.0,100.0,362318.84057971014
Hồ Chí Minh,Quận Gò Vấp,Phường 1,Đường Phạm Văn Đồng,"Cho thuê nhà mặt tiền sàn suốt (300m2 sử dụng) - Số 226 Phạm Văn Đồng, Phường 1, Gò Vấp",85.0,35.0,411764.70588235295
Thừa Thiên Huế,Huế,,,Cho thuê mặt tiền 3 tầng Lê Hồng Phong 56m2 giá 15tr/th,56.0,15.0,267857.14285714284
Hà Nội,Nam Từ Liêm,,,"Chủ nhà, cho thuê DT: 1100m2 xây 2 tầng mặt phố Cầu Diễn",550.0,289.0,525454.5454545454
Hồ Chí Minh,Nhà Bè,,,Cần cho thuê gấp nhà BT Dragon Parc 23 tr/tháng,168.0,23.0,136904.7619047619
Hồ Chí Minh,Quận 2,,,"5 tòa nhà Trương Văn Bang 1100m2, hầm, 6 tầng, thang máy, 140 triệu/tháng, Lh: 0708 227 ***",1100.0,140.0,127272.72727272728
Hồ Chí Minh,Quận 10,,,"Phù hợp spa, TMV, nha khoa, QA - cho thuê nhà góc 2 MT Cách Mạng Tháng 8 = 8x16m = 6T giá 100 tr/th",128.0,100.0,781250.0
Hồ Chí Minh,Gò Vấp,,,"Cho thuê tòa nhà mặt tiền đường Quang Trung, diện tích: 7x35m 1 hầm 5 lầu",245.0,100.0,408163.2653061224
Hồ Chí Minh,Gò Vấp,,,"Cho thuê tòa nhà mặt tiền đường khu Quang Trung, diện tích: 10x20m hầm 8 tầng",200.0,160.0,800000.0
Hồ Chí Minh,Tân Phú,,,"Cho thuê nhà mặt tiền đường T4B phường Tây Thạnh, DT 4x14m, đúc 1 trệt 2 lầu giá 13 triệu LH",56.0,13.0,232142.85714285713
Hồ Chí Minh,Quận Phú Nhuận,Phường 4,Đường Thích Quảng Đức,"Chính chủ cho thuê nhà góc 2 mặt tiền 3A Thích Quảng Đức, P3, Q. Phú Nhuận, trệt 4 lầu, 0938 140 ***",84.0,50.0,595238.0952380953
Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hòa B,Đường Nguyễn Thị Tú,"Cho thuê nhà MT Nguyễn Thị Tú, DT: 12m x 20m, Bình Tân",240.0,45.0,187500.0
Hà Nội,Hai Bà Trưng,,,"Cho thuê nhà mặt phố Lạc Trung, DT 90m2x3 tầng, 2 mặt tiền 6m, giá 60tr/th, LH 0968 896 ***",90.0,60.0,666666.6666666666
Hà Nội,Cầu Giấy,,,Trung tâm ăn uống quận Cầu Giấy - 135m2 x 1T - MT 10m giá 50 triệu - ok mọi mô hình,135.0,50.0,370370.3703703704
Hồ Chí Minh,Quận Bình Thạnh,Phường 25,Đường Nguyễn Gia Trí,"Cho thuê nhà mặt tiền Nguyễn Gia Trí, phường 25, Bình Thạnh - sát góc ngã tư D5",90.0,90.0,1000000.0
Hồ Chí Minh,Quận Phú Nhuận,Phường 2,Đường Hoa Phượng,"Chính chủ cho thuê MT 6C Hoa Phượng, P. 2, PN ngay nhà thi đấu Rạch Miễu",90.0,30.0,333333.3333333333
Đà Nẵng,Sơn Trà,,,Cho thuê nhà 3 tầng mặt tiền đường An Nhơn sát Vincom,70.0,18.0,257142.85714285713
Hồ Chí Minh,Huyện Nhà Bè,Xã Phước Kiển,Đường Lê Văn Lương,"Cho thuê mặt tiền Lê Văn Lương Phước Kiển, Nhà Bè. 7x32m. Giá 20r/th. Liên hệ 0987 261 *** gặp Xuất",224.0,20.0,89285.71428571429
Đà Nẵng,Hải Châu,,,Cho thuê nhà mặt tiền đường Pasteur ngang 9m,270.0,80.0,296296.2962962963
Hồ Chí Minh,Quận 3,,,"Ngay hồ Con Rùa, cho thuê nhà mới đẹp mặt tiền Võ Văn Tần Q3 DT 12mx26m 5 lầu 250 triệu 0902 525 ***",312.0,250.0,801282.0512820513
Hồ Chí Minh,Bình Chánh,,,Cho thuê biệt thự liền kề - 1 trệt 3 lầu - nhà mới - view công viên,75.0,11.0,146666.66666666666
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà 2 mặt tiền Đề Thám, Quận 1, DT: 4,5x20m, 1 trệt, 1 lầu, mới. Giá: 50 triệu/ tháng",90.0,49.99999999999999,555555.5555555555
Đà Nẵng,Quận Hải Châu,Phường Nam Dương,Đường Nguyễn Văn Linh,"Cho thuê nhà 5 tầng Đ. Nguyễn Văn Linh, P. Nam Dương, Q. Hải Châu",105.0,60.00000000000001,571428.5714285715
Hồ Chí Minh,Quận 7,Phường Tân Phú,Đường Nguyễn Thị Thập,"Nhà MT Nguyễn Thị Thập, Phường Tân Quy, Quận 7, DT 12 x 30m, 1 trệt và 1 lửng",720.0,250.00000000000003,347222.22222222225
Hải Phòng,Lê Chân,,,"Tổng hợp nhà cho thuê mặt đường Tô Hiệu có mặt tiền cực rộng phù hợp làm ngân hàng, anh ngữ, spa",220.0,55.0,250000.0
Phú Thọ,Việt Trì,,,Cần cho thuê nhà mặt phố kinh doanh buôn bán sầm uất,75.0,7.0,93333.33333333333
Hải Phòng,Ngô Quyền,,,"Tổng hợp sản phẩm mặt đường Lạch Tray đoạn trên cầu vượt, phù hợp làm ngân hàng, anh ngữ, spa",183.0,160.0,874316.9398907104
Hồ Chí Minh,Bình Tân,,,"Cho thuê nhà Số 12 mặt tiền đường Số 4, KDCVL, Bình Tân 13tr/1 tháng 4 *15m, 3 lầu",60.0,13.0,216666.66666666666
Hải Phòng,Ngô Quyền,,,"Tổng hợp BĐS siêu vip mặt phố trung tâm các quận Ngô Quyền, Lê Chân, Hồng Bàng, DTSD tầm 1000m2",300.0,200.0,666666.6666666666
Hà Nội,Cầu Giấy,,,"Cho thuê nhà mặt phố Nguyễn Chánh mới hoàn thiện, DT 120m2 * 5 tầng, thông sàn,thang máy cuối nhà",120.0,95.0,791666.6666666666
Hồ Chí Minh,Quận 2,,,Chỉ 243.400đ/m2/th-Có ngay nhà phố Nguyễn Cơ Thạch - 2 căn thông hơn 1200m2 - giá tốt nhất hiện nay,3408.0,390.0,114436.61971830986
Hồ Chí Minh,Quận 11,Phường 6,Đường Tạ Uyên,"Cho thuê nhà mặt tiền đường Tạ Uyên, Phường 6, Quận 11 giá 35 triệu/tháng 72m2",72.0,35.0,486111.1111111111
Đà Nẵng,Ngũ Hành Sơn,,,Cho thuê khách sạn có thang máy mặt tiền An Thượng khu phố nhiều khách nước ngoài,120.0,90.0,750000.0
Hà Nội,Nam Từ Liêm,,,Top 10 mặt bằng cho thuê nguyên căn giá từ 10tr/th. LH: Năng Hải Villas 0973 931 ***,120.0,55.0,458333.3333333333
Đà Nẵng,Quận Cẩm Lệ,Phường Khuê Trung,Đường Nguyễn Hữu Thọ,Cho thuê nhà MT Nguyễn Hữu Thọ - Cẩm Lệ - Đà Nẵng: Thích hợp ở và kinh doanh. LH 0935 905 ***,125.0,25.0,200000.0
Hồ Chí Minh,Quận 6,,,Nhà MT kinh doanh Cư Xá B - 4x15m 3PN 2WC - Khu đông đúc,60.0,17.0,283333.3333333333
Hồ Chí Minh,Quận 12,Phường Tân Chánh Hiệp,Đường Tân Chánh Hiệp 10,Cho thuê mặt bằng nhà đường Tân Chánh Hiệp 10 Phường Tân Chánh Hiệp Q12 ngang 5 dài 10 có gác,50.0,7.0,140000.0
Hồ Chí Minh,Quận 2,,,"Cho thuê nhà Sala Q2 - 5.7mx20m, có thang máy riêng, ngăn các phòng đẹp, hầm để xe riêng, 100tr",114.0,100.0,877192.9824561403
Hồ Chí Minh,Quận 3,,,"Mặt tiền Bàn Cờ nối dài, 4,5x14m, 4 tầng giá thuê 40 tr/ tháng",60.0,40.0,666666.6666666666
Hồ Chí Minh,Quận 10,,,"Cho thuê nhà đường Bạch Mã, P15, Quận 10, 6x20m, trệt 3 lầu - giá 32 triệu",120.0,32.00000000000001,266666.6666666667
Hồ Chí Minh,Bình Thạnh,,,"Cho thuê nhà đường Lê Quang Định, Quận Bình Thạnh, 6x20m trệt + 2 lầu - giá 50 triệu",120.0,50.0,416666.6666666667
Hồ Chí Minh,Bình Thạnh,,,"Cho thuê nhà đường Võ Oanh, P25, Bình Thạnh, 5.2x25m, trệt + 4 lầu - giá 38 triệu",1375.0,38.0,27636.363636363636
Hồ Chí Minh,Phú Nhuận,,,"Cho thuê nhà đường Hoa Mai, P2, Phú Nhuận, 6x17m, trệt + 3 lầu, Giá 40 Triệu",68.0,40.0,588235.2941176471
Thừa Thiên Huế,Huế,,,Cho thuê nhà nguyên căn mặt tiền Đào Tấn 70m2 giá 5tr/th,70.0,5.0,71428.57142857143
Bình Dương,Thuận An,,,"Chính chủ cho thuê nhanh nhà phố nguyên căn đẹp, vừa ở vừa kinh doanh tại Vsip 1, Bình Dương",100.0,12.0,120000.0
Hà Nội,Cầu Giấy,,,"Cho thuê nhà mặt phố Xuân Thủy, diện tích 85m2 2 tầng, mặt tiền 4,5m giá 30tr/tháng, LH 0969 592 ***",85.0,30.0,352941.17647058825
Đà Nẵng,Sơn Trà,,,Cho thuê khách sạn 5 tầng có thang máy mặt tiền gần Hồ Nghinh,100.0,40.0,400000.0
Hà Nội,Cầu Giấy,,,"Hot! Cho thuê nhà mặt phố Trần Thái Tông DT: 45m2 x 4 tầng, MT: 4m, riêng biệt. Giá: 30tr/tháng",45.0,30.0,666666.6666666666
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà mặt tiền 137 Nguyễn Đình Chiểu, P6, Quận 3 giá siêu tốt",250.0,110.0,440000.0
Hà Nội,Đống Đa,,,Toà nhà văn phòng hạng A cho thuê tại Nguyễn Lương Bằng - Nam Đồng. DT 210m2 x 8 tầng + 1 hầm,205.0,300.0,1463414.6341463414
Hồ Chí Minh,Nhà Bè,,,"Cho thuê biệt thự phố liền kề Lavila Kiến Á, Nhà Bè, 4PN, nội thất cao cấp, giá 15 triệu/tháng",1056.0,15.0,14204.545454545454
Đà Nẵng,Thanh Khê,,,"Cho thuê nhà nguyên căn 2 tầng mặt tiền đường Lê Duẩn, đoạn kinh doanh sầm uất",100.0,100.0,1000000.0
Đà Nẵng,Hải Châu,,,Cho thuê nhà nguyên căn 2 tầng 2 mặt tiền đường Trần Phú ngang 10m,200.0,100.0,500000.0
Hồ Chí Minh,Quận Bình Thạnh,Phường 13,Đường Bình Lợi,Cho thuê nguyên căn mặt tiền kinh doanh Bình Lợi - Phường 13 - Bình Thạnh 4.5x17m chỉ 18 triệu,70.0,18.0,257142.85714285713
Hà Nội,Đống Đa,,,Toà nhà văn phòng MP Tôn Đức Thắng - siêu đẳng cấp. Cho thuê siêu rẻ. LH 0904 682 ***,120.0,180.0,1500000.0
Đà Nẵng,Hải Châu,,,Cho thuê nhà nguyên căn 2 tầng mặt tiền Sông Hàn,250.0,80.0,320000.0
Hà Nội,Thanh Xuân,,,Cho thuê toà nhà văn phòng hạng A mới hoàn thiện. DT 200m2 x 8 tầng + 1 hầm. MT 10m. LH 0904 682 ***,200.0,220.0,1100000.0
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà 5x20m mặt tiền đường D1 KDC Him Lam có thang máy, giá thuê 65 triệu/tháng",100.0,65.0,650000.0
Hà Nội,Thanh Xuân,,,"Siêu rẻ, toà nhà văn phòng hạng A MP Vũ Tông Phan 110m2 x 9 tầng. Chỉ 95 tr/ tháng. Lh 0904 682 ***",110.0,95.0,863636.3636363636
Đắk Lắk,Buôn Ma Thuột,,,Cho thuê MB Kinh doanh nguyên căn có nội thất Lý Thái Tổ - 1 trệt 2 lầu,817.0,12.0,14687.882496940025
Hồ Chí Minh,Bình Thạnh,,,Cho thuê toà nhà mặt tiền Nguyễn Gia Trí (D2) - DT: 5 x 25m - HT 6L - giá 75 triệu,125.0,75.0,600000.0
Hồ Chí Minh,Quận 12,,,"Chính chủ cho thuê tòa nhà mặt tiền 294 Trần Thị Cờ, P. Thới An, Q12, hầm 7 lầu TM, 0938 140 ***",280.0,110.0,392857.14285714284
Hà Nội,Thanh Xuân,,,Siêu rẻ. Cho thuê toà nhà văn phòng MP Vũ Tông Phan. DT 110m2 x 8 tầng + 1 hầm. Chỉ 90 tr/tháng,110.0,90.0,818181.8181818182
Đắk Lắk,Buôn Ma Thuột,,,Cho thuê MB 1 trệt 2 lầu ngay Phố Cổ,120.0,50.0,416666.6666666667
Hà Nội,Ba Đình,,,"Cho thuê mặt bằng kinh doanh phố Linh Lang - Phan Kế Bính, 200m2 x 3 tầng thông sàn, mặt tiền 10m",200.0,70.0,350000.0
