City,District,Ward,Street,address,area_value,price_value_trieu,price_per_m2_final
Hà Nội,Quận Hoàng Mai,Phường Mai Động,Đường Tam Trinh,"Đường Nguyễn Tam Trinh, Hoàng Mai, Hà Nội",110.0,14.999999999999998,136363.63636363635
Hà Nội,Quận Hoàng Mai,Phường Hoàng Liệt,Đường Trần Thủ Độ,"Đường Trần Thủ Độ, Hoàng Mai, Hà Nội",37.0,10.0,270270.2702702703
Hà Nội,Quận Hoàng Mai,,Cầu Thanh Trì,"Thanh Trì, Hà Nội",60.0,5.0,83333.33333333333
Hà Nội,Huyện Thanh Trì,,Đường Ngọc Hồi,"Đường Ngọc Hồi, Thanh Trì, Hà Nội",102.0,16.0,156862.74509803922
Hà Nội,Quận Hoàng Mai,Phường Hoàng Liệt,Đường Trần Thủ Độ,"Đường Trần Thủ Độ, Hoàng Mai, Hà Nội",37.0,10.0,270270.2702702703
Hồ Chí Minh,Quận Phú Nhuận,Phường 2,Đường Hoa Lan,"Đường Hoa Lan, Phú Nhuận, Hồ Chí Minh",64.0,40.0,625000.0
Hồ Chí Minh,Quận 1,,Đường Lý Tự Trọng,"Đường Lý Tự Trọng, Quận 1, Hồ Chí Minh",251.0,550.0,2191235.059760956
Hồ Chí Minh,Quận 1,Phường Nguyễn Cư Trinh,Đường Nguyễn Cư Trinh,"Đường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",164.0,400.0,2439024.3902439023
Hồ Chí Minh,Quận 1,Phường Tân Định,Đường Lý Văn Phức,"Đường Lý Văn Phức, Quận 1, Hồ Chí Minh",240.0,120.0,500000.0
Hà Nội,Huyện Thanh Trì,,Đường Tứ Hiệp,"Đường Tứ Hiệp, Thanh Trì, Hà Nội",93.0,22.0,236559.13978494622
Hà Nội,Quận Hoàng Mai,Phường Hoàng Liệt,Đường Linh Đàm,"Đường Linh Đàm, Hoàng Mai, Hà Nội",73.0,21.999999999999996,301369.8630136986
Hồ Chí Minh,Quận 1,Phường Tân Định,Đường Trần Nhật Duật,"Đường Trần Nhật Duật, Quận 1, Hồ Chí Minh",120.0,300.0,2500000.0
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Đường Trần Kim Xuyến,"Đường Trần Kim Xuyến, Cầu Giấy, Hà Nội",95.0,90.0,947368.4210526316
Hồ Chí Minh,Quận 1,,Đường Nguyễn Thị Minh Khai,"Đường Nguyễn Thị Minh Khai, Quận 1, Hồ Chí Minh",300.0,230.0,766666.6666666666
Hồ Chí Minh,Quận 3,,Đường Điện Biên Phủ,"Đường Điện Biên Phủ, Quận 3, Hồ Chí Minh",360.0,420.0,1166666.6666666667
Hà Nội,Huyện Thanh Trì,,Đường Phan Trọng Tuệ,"Đường Phan Trọng Tuệ, Thanh Trì, Hà Nội",300.0,24.0,80000.0
Hà Nội,Huyện Thanh Trì,,Đường Cổ Điển,"Đường Cổ Điển A, Thanh Trì, Hà Nội",93.0,22.0,236559.13978494622
Hồ Chí Minh,Quận 3,Phường Võ Thị Sáu,Đường Hai Bà Trưng,"Đường Hai Bà Trưng, Quận 3, Hồ Chí Minh",2250.0,550.0,244444.44444444444
Hồ Chí Minh,Quận 1,Phường Tân Định,Đường Lý Văn Phức,"Đường Lý Văn Phức, Quận 1, Hồ Chí Minh",240.0,120.0,500000.0
Hà Nội,Quận Hoàng Mai,Phường Hoàng Liệt,Đường Linh Đàm,"Đường Linh Đàm, Hoàng Mai, Hà Nội",73.0,21.999999999999996,301369.8630136986
Hồ Chí Minh,Quận 1,Phường Nguyễn Thái Bình,Đường Phó Đức Chính,"Đường Phó Đức Chính, Quận 1, Hồ Chí Minh",80.0,75.0,937500.0
Hồ Chí Minh,Quận 1,,Đường Lý Tự Trọng,"Đường Lý Tự Trọng, Quận 1, Hồ Chí Minh",230.0,588.0,2556521.7391304346
Hồ Chí Minh,Quận 3,,Đường Võ Văn Tần,"Đường Võ Văn Tần, Quận 3, Hồ Chí Minh",300.0,340.0,1133333.3333333333
Hồ Chí Minh,Quận 1,,Đường Nguyễn Bỉnh Khiêm,"Đường Nguyễn Bỉnh Khiêm, Quận 1, Hồ Chí Minh",80.0,55.0,687500.0
Hồ Chí Minh,Quận 1,,Đường Nguyễn Thị Minh Khai,"Đường Nguyễn Thị Minh Khai, Quận 1, Hồ Chí Minh",300.0,230.0,766666.6666666666
Hồ Chí Minh,Quận 1,Phường Nguyễn Cư Trinh,Đường Nguyễn Cư Trinh,"Đường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",164.0,400.0,2439024.3902439023
Hồ Chí Minh,Quận 3,,Đường Điện Biên Phủ,"Đường Điện Biên Phủ, Quận 3, Hồ Chí Minh",360.0,420.0,1166666.6666666667
Hà Nội,Huyện Thanh Trì,,Đường Tứ Hiệp,"Đường Tứ Hiệp, Thanh Trì, Hà Nội",93.0,22.0,236559.13978494622
Hà Nội,Quận Hoàng Mai,Phường Giáp Bát,Đường Kim Đồng,"Đường Kim Đồng, Hoàng Mai, Hà Nội",65.0,30.0,461538.46153846156
Hà Nội,Quận Hoàng Mai,,Cầu Thanh Trì,"Thanh Trì, Hà Nội",60.0,5.0,83333.33333333333
Hồ Chí Minh,Quận 1,Phường Bến Nghé,Đường Ngô Văn Năm,"Đường Ngô Văn Năm, Quận 1, Hồ Chí Minh",144.0,377.0,2618055.5555555555
Hồ Chí Minh,Quận 1,,Đường Nguyễn Thị Minh Khai,"Đường Nguyễn Thị Minh Khai, Quận 1, Hồ Chí Minh",72.0,50.0,694444.4444444445
Hồ Chí Minh,Quận 3,,Đường Nguyễn Đình Chiểu,"Đường Nguyễn Đình Chiểu, Quận 3, Hồ Chí Minh",132.0,180.0,1363636.3636363635
Hà Nội,Quận Hà Đông,,Đường Phùng Hưng,"Đường Phùng Hưng, Hà Đông, Hà Nội",41.0,25.0,609756.0975609756
Hà Nội,Quận Hoàng Mai,Phường Mai Động,Đường Tam Trinh,"Đường Nguyễn Tam Trinh, Hoàng Mai, Hà Nội",110.0,14.999999999999998,136363.63636363635
Hồ Chí Minh,Quận 1,,Đường Lý Tự Trọng,"Đường Lý Tự Trọng, Quận 1, Hồ Chí Minh",251.0,550.0,2191235.059760956
Hà Nội,Huyện Gia Lâm,Xã Dương Quang,Đường Quang,"Đường Ngô Xuân Quảng, Gia Lâm, Hà Nội",60.0,999.0,16650000.0
Hà Nội,Huyện Gia Lâm,Xã Dương Quang,Đường Quang,"Đường Ngô Xuân Quảng, Gia Lâm, Hà Nội",60.0,999.0,16650000.0
Hà Nội,Quận Thanh Xuân,Phường Khương Mai,Đường Nguyễn Viết Xuân,"Đường Nguyễn Viết Xuân, Thanh Xuân, Hà Nội",105.0,100.0,952380.9523809524
Hà Nội,Quận Thanh Xuân,,Đường Nguyễn Xiển,"Đường Nguyễn Xiển, Thanh Xuân, Hà Nội",40.0,35.0,875000.0
Hà Nội,Quận Thanh Xuân,,Đường Vũ Trọng Phụng,"Đường Vũ Trọng Phụng, Thanh Xuân, Hà Nội",40.0,50.0,1250000.0
Hà Nội,Quận Thanh Xuân,,Đường Nguyễn Xiển,"Đường Nguyễn Xiển, Thanh Xuân, Hà Nội",180.0,60.0,333333.3333333333
Hà Nội,Quận Thanh Xuân,,Đường Quan Nhân,"Đường Quan Nhân, Thanh Xuân, Hà Nội",70.0,70.0,1000000.0
Hà Nội,Quận Thanh Xuân,Phường Nhân Chính,Đường Nguyễn Thị Thập,"Đường Nguyễn Thị Thập, Thanh Xuân, Hà Nội",80.0,35.0,437500.0
Hà Nội,Quận Thanh Xuân,,Đường Nguyễn Trãi,"Đường Nguyễn Trãi, Thanh Xuân, Hà Nội",100.0,70.0,700000.0
Hà Nội,Quận Hoàn Kiếm,Phường Phan Chu Trinh,Đường Trần Hưng Đạo,"Đường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",40.0,50.0,1250000.0
Hà Nội,Quận Thanh Xuân,,Đường Nguyễn Xiển,"Đường Nguyễn Xiển, Thanh Xuân, Hà Nội",170.0,70.0,411764.70588235295
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Bồ,Phố Lò Rèn,"Đường Lò Rèn, Hoàn Kiếm, Hà Nội",60.0,45.0,750000.0
Hà Nội,Quận Thanh Xuân,,Đường Nguyễn Trãi,"Đường Nguyễn Trãi, Thanh Xuân, Hà Nội",55.0,80.0,1454545.4545454546
Hà Nội,Quận Thanh Xuân,,Đường Lê Trọng Tấn,"Đường Lê Trọng Tấn, Thanh Xuân, Hà Nội",50.0,50.0,1000000.0
Hà Nội,Quận Thanh Xuân,,Đường Nguyễn Trãi,"Đường Nguyễn Trãi, Thanh Xuân, Hà Nội",130.0,120.0,923076.9230769231
Hà Nội,Quận Thanh Xuân,,Đường Nguyễn Tuân,"Đường Nguyễn Tuân, Thanh Xuân, Hà Nội",65.0,27.0,415384.6153846154
Hà Nội,Quận Tây Hồ,Phường Bưởi,Đường Võng Thị,"Đường Võng Thị, Tây Hồ, Hà Nội",100.0,95.0,950000.0
Hà Nội,Quận Đống Đa,,Đường Tây Sơn,"Đường Tây Sơn, Đống Đa, Hà Nội",70.0,30.0,428571.4285714286
Hà Nội,Quận Hoàng Mai,Phường Hoàng Liệt,Đường Ngọc Hồi,"Đường Ngọc Hồi, Hoàng Mai, Hà Nội",200.0,80.0,400000.0
Hà Nội,Quận Hoàn Kiếm,Phường Phan Chu Trinh,Đường Trần Hưng Đạo,"Đường Trần Hưng Đạo, Hoàn Kiếm, Hà Nội",40.0,50.0,1250000.0
Hà Nội,Quận Hà Đông,Phường Phú Lãm,Đường Ao Sen,"Đường Ao Sen, Hà Đông, Hà Nội",35.0,30.0,857142.8571428572
Hà Nội,Quận Thanh Xuân,,Đường Nguyễn Trãi,"Đường Nguyễn Trãi, Thanh Xuân, Hà Nội",60.0,50.0,833333.3333333334
Hà Nội,Quận Thanh Xuân,,Đường Quan Nhân,"Đường Quan Nhân, Thanh Xuân, Hà Nội",70.0,70.0,1000000.0
Hà Nội,Quận Thanh Xuân,,Đường Nguyễn Trãi,"Đường Nguyễn Trãi, Thanh Xuân, Hà Nội",130.0,120.0,923076.9230769231
Hà Nội,Quận Thanh Xuân,,Đường Khương Trung,"Đường Khương Trung, Thanh Xuân, Hà Nội",95.0,29.999999999999996,315789.4736842105
Hà Nội,Quận Thanh Xuân,,Đường Phương Đông,"Đường Vọng, Thanh Xuân, Hà Nội",100.0,35.0,350000.0
Hà Nội,Quận Đống Đa,,Đường Tây Sơn,"Đường Tây Sơn, Đống Đa, Hà Nội",70.0,30.0,428571.4285714286
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Phố Võ Văn Dũng,"Đường Võ Văn Dũng, Đống Đa, Hà Nội",65.0,40.0,615384.6153846154
Hà Nội,Quận Đống Đa,Phường Khương Thượng,Phố Tam Khương,"Đường Tam Khương, Đống Đa, Hà Nội",30.0,25.0,833333.3333333334
Hà Nội,Quận Hai Bà Trưng,Phường Trương Định,Đường Trương Định,"Đường Trương Định, Hai Bà Trưng, Hà Nội",40.0,23.0,575000.0
Hà Nội,Quận Hoàn Kiếm,,Đường Bà Triệu,"Đường Bà Triệu, Hoàn Kiếm, Hà Nội",115.0,30.0,260869.5652173913
Hà Nội,Quận Hoàng Mai,Phường Mai Động,Đường Tam Trinh,"Đường Nguyễn Tam Trinh, Hoàng Mai, Hà Nội",54.0,10.0,185185.1851851852
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Ngõ 2 Đê Trần Khát Chân,"Đường Đê Trần Khát Chân, Hai Bà Trưng, Hà Nội",17.0,8.0,470588.23529411765
Hà Nội,Quận Hai Bà Trưng,Phường Bạch Mai,Phố Bùi Ngọc Dương,"Đường 8/3, Hai Bà Trưng, Hà Nội",60.0,15.0,250000.0
Hà Nội,Quận Hoàng Mai,Phường Định Công,Đường Định Công,"Đường Định Công, Hoàng Mai, Hà Nội",70.0,17.0,242857.14285714287
Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Đường Đại Từ,"Đường Đại Từ, Hoàng Mai, Hà Nội",110.0,22.0,200000.0
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Bông,Hai Bà Trưng,"Hai Bà Trưng, Hà Nội",42.0,17.0,404761.90476190473
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Bông,Hai Bà Trưng,"Hai Bà Trưng, Hà Nội",110.0,55.0,500000.0
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Đường Mai Hắc Đế,"Đường Mai Hắc Đế, Hai Bà Trưng, Hà Nội",40.0,27.0,675000.0
Hà Nội,Quận Ba Đình,Phường Ngọc Khánh,Phố Cầu Giấy,"Cầu Giấy, Hà Nội",50.0,35.0,700000.0
Hà Nội,Quận Hai Bà Trưng,Phường Bạch Đằng,Phố Nguyễn Huy Tự,"Đường Nguyễn Huy Tự, Hai Bà Trưng, Hà Nội",310.0,120.0,387096.77419354836
Hà Nội,Quận Cầu Giấy,,Đường Nguyễn Văn Huyên,"Đường Nguyễn Văn Huyên, Cầu Giấy, Hà Nội",80.0,55.0,687500.0
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Đường Nguyễn Hy Quang,"Đường Nguyễn Hy Quang, Đống Đa, Hà Nội",165.0,75.0,454545.45454545453
Hà Nội,Quận Hai Bà Trưng,,Phố Trần Đại Nghĩa,"Trần Đại Nghĩa, Hai Bà Trưng, Hà Nội",300.0,50.0,166666.66666666666
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Ngõ 10 Nguyễn Thị Định,"Nguyễn Thị Định, Cầu Giấy, Hà Nội",80.0,65.0,812500.0
Hà Nội,Quận Hoàng Mai,Phường Giáp Bát,Đường Kim Đồng,"Đường Kim Đồng, Hoàng Mai, Hà Nội",360.0,49.99999999999999,138888.88888888888
Hải Phòng,Quận Lê Chân,Phường Trần Nguyên Hãn,Đường Tô Hiệu,"Đường Tô Hiệu, Lê Chân, Hải Phòng",52.0,40.0,769230.7692307692
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Phố Yết Kiêu,"Đường Yết Kiêu, Hai Bà Trưng, Hà Nội",100.0,63.0,630000.0
Hà Nội,Quận Thanh Xuân,Phường Khương Trung,Đường Vương Thừa Vũ,"Đường Vương Thừa Vũ, Thanh Xuân, Hà Nội",120.0,40.0,333333.3333333333
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Đỗ Quang,"Đường Đỗ Quang, Cầu Giấy, Hà Nội",75.0,65.0,866666.6666666666
Hải Phòng,Huyện An Dương,,Đường Máng Nước,"Đường Máng Nước, An Dương, Hải Phòng",185.0,40.0,216216.2162162162
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Trần Duy Hưng,"Đường Trần Duy Hưng, Cầu Giấy, Hà Nội",100.0,80.0,800000.0
Hải Phòng,Quận Lê Chân,Phường Kênh Dương,Phố Lạch Tray,"ICC, Đường Lạch Tray, Lê Chân, Hải Phòng",400.0,50.0,125000.0
Hải Phòng,Quận Lê Chân,Phường Dư Hàng,Đường Chợ Cột Đèn,"Đường Chợ Hàng, Lê Chân, Hải Phòng",130.0,20.0,153846.15384615384
Hà Nội,Quận Cầu Giấy,,Đường Nguyễn Văn Huyên,"Đường Nguyễn Văn Huyên, Cầu Giấy, Hà Nội",80.0,65.0,812500.0
Hà Nội,Quận Hà Đông,Phường Mộ Lao,Đường Nguyễn Văn Lộc,"Đường Nguyễn Văn Lộc, Hà Đông, Hà Nội",120.0,140.0,1166666.6666666667
Hà Nội,Quận Cầu Giấy,,Đường Nguyễn Văn Huyên,"Đường Nguyễn Văn Huyên, Cầu Giấy, Hà Nội",80.0,55.0,687500.0
Hà Nội,Quận Cầu Giấy,,Đường Cầu Giấy,"Đường Cầu Giấy, Cầu Giấy, Hà Nội",75.0,120.0,1600000.0
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng,Đường Khúc Thừa Dụ,"Đường Khúc Thừa Dụ, Cầu Giấy, Hà Nội",50.0,36.0,720000.0
Hải Phòng,Quận Lê Chân,Phường Kênh Dương,Phố Nguyễn Tất Tố,"Đường Nguyễn Tất Tố, Lê Chân, Hải Phòng",78.0,20.0,256410.2564102564
Hà Nội,Quận Đống Đa,,Đường Chùa Bộc,"Đường Chùa Bộc, Đống Đa, Hà Nội",40.0,65.0,1625000.0
Hà Nội,Quận Ba Đình,Phường Quán Thánh,Đường Phan Đình Phùng,"Đường Phan Đình Phùng, Ba Đình, Hà Nội",55.0,80.0,1454545.4545454546
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",350.0,30.0,85714.28571428571
Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Phố Nguyễn Hữu Thọ,"Đường Nguyễn Hữu Thọ, Hoàng Mai, Hà Nội",70.0,35.0,500000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",80.0,35.0,437500.0
Hà Nội,Quận Cầu Giấy,,Đường Cầu Giấy,"Đường Cầu Giấy, Cầu Giấy, Hà Nội",75.0,120.0,1600000.0
Hà Nội,Quận Thanh Xuân,,Đường Lê Trọng Tấn,"Đường Lê Trọng Tấn, Thanh Xuân, Hà Nội",500.0,50.0,100000.0
Hà Nội,Quận Cầu Giấy,,Đường Cầu Giấy,"Đường Cầu Giấy, Cầu Giấy, Hà Nội",120.0,150.0,1250000.0
Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Đường Đặng Xuân Bảng,"Đường Đặng Xuân Bảng, Hoàng Mai, Hà Nội",150.0,85.0,566666.6666666666
Hà Nội,Quận Đống Đa,Phường Trung Liệt,Đường Nguyễn Văn Tuyết,"Đường Nguyễn Văn Tuyết, Đống Đa, Hà Nội",60.0,35.0,583333.3333333334
Hà Nội,Quận Ba Đình,,Đường Đội Cấn,"Đường Đội Cấn, Ba Đình, Hà Nội",70.0,60.0,857142.8571428572
Hà Nội,Quận Ba Đình,,Đường Ngọc Khánh,"Đường Ngọc Khánh, Ba Đình, Hà Nội",120.0,25.0,208333.33333333334
Hà Nội,Quận Ba Đình,,Đường Quán Thánh,"Đường Quán Thánh, Ba Đình, Hà Nội",60.0,45.0,750000.0
Hà Nội,Quận Đống Đa,,Đường Phạm Ngọc Thạch,"Đường Phạm Ngọc Thạch, Đống Đa, Hà Nội",250.0,55.0,220000.0
Hà Nội,Quận Hoàn Kiếm,Phường Cửa Đông,Phố Hàng Điếu,"Đường Hàng Điếu, Hoàn Kiếm, Hà Nội",40.0,90.0,2250000.0
Hà Nội,Quận Đống Đa,Phường Trung Liệt,Đường Nguyễn Văn Tuyết,"Đường Nguyễn Văn Tuyết, Đống Đa, Hà Nội",120.0,30.0,250000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",100.0,45.0,450000.0
Hà Nội,Quận Hai Bà Trưng,,Đường Bạch Mai,"Đường Bạch Mai, Hai Bà Trưng, Hà Nội",120.0,45.0,375000.0
Hà Nội,Quận Cầu Giấy,,Đường Nguyễn Khánh Toàn,"Đường Nguyễn Khánh Toàn, Cầu Giấy, Hà Nội",60.0,60.0,1000000.0
Hà Nội,Quận Hà Đông,Phường Văn Quán,Đường Nguyễn Trãi,"Đường Nguyễn Trãi, Hà Đông, Hà Nội",50.0,28.0,560000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",100.0,50.0,500000.0
Hà Nội,Quận Hoàn Kiếm,,Đường Bà Triệu,"Đường Bà Triệu, Hoàn Kiếm, Hà Nội",30.0,40.0,1333333.3333333333
Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Đường Đặng Xuân Bảng,"Đường Đặng Xuân Bảng, Hoàng Mai, Hà Nội",150.0,85.0,566666.6666666666
Hà Nội,Quận Hai Bà Trưng,,Đường Bạch Mai,"Đường Bạch Mai, Hai Bà Trưng, Hà Nội",120.0,45.0,375000.0
Hải Phòng,Quận Lê Chân,Phường Kênh Dương,Phố Nguyễn Tất Tố,"Đường Nguyễn Tất Tố, Lê Chân, Hải Phòng",78.0,20.0,256410.2564102564
Hà Nội,Quận Ba Đình,,Đường Ngọc Khánh,"Đường Ngọc Khánh, Ba Đình, Hà Nội",120.0,25.0,208333.33333333334
Hà Nội,Quận Ba Đình,Phường Quán Thánh,Đường Phan Đình Phùng,"Đường Phan Đình Phùng, Ba Đình, Hà Nội",55.0,80.0,1454545.4545454546
Hà Nội,Quận Hoàn Kiếm,Phường Cửa Đông,Phố Hàng Điếu,"Đường Hàng Điếu, Hoàn Kiếm, Hà Nội",40.0,90.0,2250000.0
Hà Nội,Quận Đống Đa,Phường Trung Liệt,Đường Nguyễn Văn Tuyết,"Đường Nguyễn Văn Tuyết, Đống Đa, Hà Nội",120.0,30.0,250000.0
Hải Phòng,Quận Lê Chân,Phường Vĩnh Niệm,Cầu Võ Nguyên Giáp,"Vinhomes Marina, Đại lộ Võ Nguyên Giáp, Lê Chân, Hải Phòng",238.0,150.0,630252.1008403362
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Đường Nguyễn Khang,"Đường Nguyễn Khang, Cầu Giấy, Hà Nội",75.0,80.0,1066666.6666666667
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",100.0,45.0,450000.0
Hà Nội,Quận Cầu Giấy,,Đường Nguyễn Khánh Toàn,"Đường Nguyễn Khánh Toàn, Cầu Giấy, Hà Nội",60.0,60.0,1000000.0
Hà Nội,Quận Ba Đình,,Đường Đội Cấn,"Đường Đội Cấn, Ba Đình, Hà Nội",70.0,60.0,857142.8571428572
Hà Nội,Quận Đống Đa,Phường Trung Liệt,Đường Nguyễn Văn Tuyết,"Đường Nguyễn Văn Tuyết, Đống Đa, Hà Nội",60.0,35.0,583333.3333333334
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Ngõ 230 Lạc Trung,"Đường Lạc Trung, Hai Bà Trưng, Hà Nội",80.0,20.0,250000.0
Hà Nội,Quận Cầu Giấy,,Đường Phạm Văn Đồng,"Đường Phạm Văn Đồng, Cầu Giấy, Hà Nội",120.0,80.0,666666.6666666666
Hà Nội,Quận Hoàn Kiếm,Phường Lý Thái Tổ,Phố Hàng Tre,"Hàng Tre, Hoàn Kiếm, Hà Nội",55.0,29.999999999999996,545454.5454545454
Hà Nội,Quận Cầu Giấy,,Đường Cầu Giấy,"Đường Cầu Giấy, Cầu Giấy, Hà Nội",120.0,150.0,1250000.0
Hà Nội,Quận Cầu Giấy,,Đường Tô Hiệu,"Đường Tô Hiệu, Cầu Giấy, Hà Nội",60.0,20.0,333333.3333333333
Hà Nội,Quận Cầu Giấy,,Đường Nguyễn Văn Huyên,"Đường Nguyễn Văn Huyên, Cầu Giấy, Hà Nội",80.0,65.0,812500.0
Hà Nội,Quận Hoàn Kiếm,Phường Lý Thái Tổ,Phố Hàng Tre,"Hàng Tre, Hoàn Kiếm, Hà Nội",55.0,29.999999999999996,545454.5454545454
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Đường Trần Nhân Tông,"Đường Trần Nhân Tông, Hai Bà Trưng, Hà Nội",200.0,100.0,500000.0
Hà Nội,Quận Hai Bà Trưng,Phường Đồng Tâm,Ngõ 67 Lê Thanh Nghị,"Đường Lê Thanh Nghị, Hai Bà Trưng, Hà Nội",80.0,21.0,262500.0
Hà Nội,Quận Thanh Xuân,,Đường Lê Trọng Tấn,"Đường Lê Trọng Tấn, Thanh Xuân, Hà Nội",100.0,50.0,500000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",100.0,50.0,500000.0
Hà Nội,Quận Cầu Giấy,,Đường Phạm Văn Đồng,"Đường Phạm Văn Đồng, Cầu Giấy, Hà Nội",120.0,80.0,666666.6666666666
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",35.0,45.0,1285714.2857142857
Hà Nội,Quận Hai Bà Trưng,,Đường Bạch Mai,"Đường Bạch Mai, Hai Bà Trưng, Hà Nội",120.0,45.0,375000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",100.0,45.0,450000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",80.0,35.0,437500.0
Hà Nội,Quận Đống Đa,,Đường Chùa Bộc,"Đường Chùa Bộc, Đống Đa, Hà Nội",40.0,65.0,1625000.0
Hà Nội,Quận Cầu Giấy,,Đường Cầu Giấy,"Đường Cầu Giấy, Cầu Giấy, Hà Nội",75.0,120.0,1600000.0
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Ngõ 230 Lạc Trung,"Đường Lạc Trung, Hai Bà Trưng, Hà Nội",80.0,20.0,250000.0
Hải Phòng,Quận Lê Chân,Phường Vĩnh Niệm,Cầu Võ Nguyên Giáp,"Vinhomes Marina, Đại lộ Võ Nguyên Giáp, Lê Chân, Hải Phòng",238.0,150.0,630252.1008403362
Hà Nội,Quận Hai Bà Trưng,Phường Đồng Tâm,Ngõ 84 Trần Đại Nghĩa,"Đường Trần Đại Nghĩa, Hai Bà Trưng, Hà Nội",106.0,80.0,754716.9811320754
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Trần Duy Hưng,"Đường Trần Duy Hưng, Cầu Giấy, Hà Nội",45.0,23.0,511111.1111111111
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Đường Nguyễn Khang,"Đường Nguyễn Khang, Cầu Giấy, Hà Nội",80.0,40.0,500000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",350.0,30.0,85714.28571428571
Hà Nội,Quận Hoàn Kiếm,Phường Cửa Đông,Phố Hàng Điếu,"Đường Hàng Điếu, Hoàn Kiếm, Hà Nội",40.0,90.0,2250000.0
Hà Nội,Quận Ba Đình,,Đường Ngọc Khánh,"Đường Ngọc Khánh, Ba Đình, Hà Nội",120.0,25.0,208333.33333333334
Hải Phòng,Quận Lê Chân,Phường Kênh Dương,Phố Nguyễn Tất Tố,"Đường Nguyễn Tất Tố, Lê Chân, Hải Phòng",78.0,20.0,256410.2564102564
Hà Nội,Quận Ba Đình,Phường Quán Thánh,Đường Phan Đình Phùng,"Đường Phan Đình Phùng, Ba Đình, Hà Nội",55.0,80.0,1454545.4545454546
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",35.0,45.0,1285714.2857142857
Hà Nội,Quận Đống Đa,,Đường Phạm Ngọc Thạch,"Đường Phạm Ngọc Thạch, Đống Đa, Hà Nội",250.0,55.0,220000.0
Hà Nội,Quận Thanh Xuân,,Đường Lê Trọng Tấn,"Đường Lê Trọng Tấn, Thanh Xuân, Hà Nội",100.0,50.0,500000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",80.0,35.0,437500.0
Hà Nội,Quận Cầu Giấy,,Đường Nguyễn Khánh Toàn,"Đường Nguyễn Khánh Toàn, Cầu Giấy, Hà Nội",60.0,60.0,1000000.0
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Đường Nguyễn Khang,"Đường Nguyễn Khang, Cầu Giấy, Hà Nội",80.0,40.0,500000.0
Hà Nội,Quận Ba Đình,,Đường Đội Cấn,"Đường Đội Cấn, Ba Đình, Hà Nội",70.0,60.0,857142.8571428572
Hà Nội,Quận Cầu Giấy,,Đường Cầu Giấy,"Đường Cầu Giấy, Cầu Giấy, Hà Nội",75.0,120.0,1600000.0
