City,District,Ward,Street,address,area_value,price_value_trieu,price_per_m2_final
Cần Thơ,Ninh Kiều,,,Cho thuê mặt tiền ngang 11m Hai Bà Trưng,242.0,80.0,330578.5123966942
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà mới xây mặt tiền đường Lý Chính Thắng, Quận 3",90.0,35.0,388888.8888888889
Hồ Chí Minh,Phú Nhuận,,,"Cho thuê nguyên căn ngang 15m Đường Hoa Sứ, Phú Nhuận",240.0,80.0,333333.3333333333
Hồ Chí Minh,Phú Nhuận,,,"Cho thuê nhà mặt tiền 22B Hoa Hồng, Phú Nhuận - Khu Phan Xích Long",77.0,37.0,480519.48051948054
Hồ Chí Minh,Tân Bình,,,"Cho thuê nhà sát bên chợ Phạm Văn Hai , mặt tiền Ngô Thị Thu Minh, Kinh Doanh TD",68.0,30.0,441176.4705882353
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà mặt tiền số 20A Đăng Dung, Quận 1, ngang 5m, 4 tầng suốt",80.0,35.0,437500.0
Hồ Chí Minh,Phú Nhuận,,,"Cho thuê nhà mặt tiền Huỳnh Văn Bánh, Phú Nhuận, trệt 4 lầu, giá 28tr",64.0,28.0,437500.0
Hồ Chí Minh,Bình Thạnh,,,"Cho thuê nhà khu cư xá Chu Văn An, Bình Thạnh, nhà mới xây, 4PN 4WC",72.0,22.0,305555.55555555556
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà mặt phố tại Đường 53, Phường Bình Thuận, Quận 7, Hồ Chí Minh diện tích 132m2 giá 17 Tr",132.0,17.0,128787.87878787878
Hà Nội,Hoài Đức,,,"Cho thuê Shophouse, gần Lê Trọng Tấn, Vin Tây Mỗ 303m2 đã hoàn thiện 20tr/th. LH: 0936461318",303.0,20.0,66006.600660066
Đà Nẵng,Sơn Trà,,,"Cho thuê nhà mặt tiền đường Lê Chân gần Khúc Hạo, An Hải Bắc, vị trí đẹp KD 6,5 tr/th",71.0,5.0,70422.5352112676
Hà Nội,Hoàng Mai,,,"Cho thuê mặt phố Giải Phóng Giáp Bát 100m kinh doanh, vỉa hè, 4 tầng, 23 triêu",100.0,23.0,230000.0
Cần Thơ,Ninh Kiều,,,Cho thuê nhà trệt lầu ngang 8m mặt tiền đường Lý Tự Trọng,200.0,50.0,250000.0
Cần Thơ,Ninh Kiều,,,Cho thuê mặt bằng vị trí cực đẹp đường Nguyễn Văn Cừ,140.0,35.0,250000.0
Cà Mau,Cà Mau,,,Cho thuê nhà mặt tiền đường Trần Hưng Đạo - Ngay ngã 3,300.0,80.0,266666.6666666667
An Giang,Long Xuyên,,,Cho thuê mặt bằng ngang 8m đường Trần Hưng Đạo trung tâm Tp Long Xuyên,505.3,50.0,98951.11814763506
Hà Nội,Bắc Từ Liêm,,,"Cho thuê mặt bằng tầng 1 ở Hoàng công chất 182m thiết kế thông sàn, mặt tiền rộng 9m",182.0,30.000000000000004,164835.16483516485
Hồ Chí Minh,Tân Bình,,,Cho Thuê Nhà Mặt tiền Sân Bay Tân Sơn Nhất Làm Văn Phòng CTY Giá 30 triệu,90.0,30.0,333333.3333333333
Hồ Chí Minh,Tân Bình,,,"Cho Thuê Nhà Nguyên Căn đường xe tải _ Đường Nguyễn Văn Trỗi, Tân Bình",128.0,55.0,429687.5
Hồ Chí Minh,Phú Nhuận,,,"Cho thuê Mặt tiền kinh doanh, Quận Phú Nhuận",80.0,30.0,375000.0
Cần Thơ,Ninh Kiều,,,Cho thuê nhà ngang 12m đường Nguyễn Văn Cừ,312.0,75.0,240384.61538461538
Hà Nội,Bắc Từ Liêm,,,"Cho thuê nhà Hoàng công chất 360m2 làm chuyển phát nhanh, siêu thị, showroom",360.0,40.0,111111.11111111111
Hồ Chí Minh,Phú Nhuận,,,"Cho thuê nhà Mặt Tiền Đường Hoa Mai Khu Phan Xích Long, Phú Nhuận",144.0,60.0,416666.6666666667
Hồ Chí Minh,Phú Nhuận,,,"Cho thuê nhà góc 2 Mặt Tiền 14A Bis Đặng Văn Ngữ, Phường 10, Phú Nhuận.",132.0,51.0,386363.63636363635
Hồ Chí Minh,Quận 10,,,"Cho thuê nhà Mặt tiền đường Thành Thái, nhà MỚI setup vào kinh doanh ngay",100.0,50.0,500000.0
Hồ Chí Minh,Tân Bình,,,"Cho thuê Nhà Mặt Tiền 3C Đồng Nai, Phường 2, Quận Tân Bình",90.0,35.0,388888.8888888889
Hà Nội,Bắc Từ Liêm,,,"Cho thuê mặt bằng 183m2 x 2 tầng ở Goldmar City làm siêu thị, showroom, thời trang",183.0,41.0,224043.71584699454
Hà Nội,Hai Bà Trưng,,,"Cho thuê nhà mặt phố Thi Sách, làm văn phòng",120.0,90.0,750000.0
Hà Nội,Hai Bà Trưng,,,"Cho thuê tòa nhà mặt phố Bùi Thị Xuân, nhà 8 tầng làm công ty văn phòng",105.0,140.0,1333333.3333333333
Cần Thơ,Ninh Kiều,,,Cho thuê mặt bằng ngang 15m Nguyễn Văn Cừ ND,390.0,64.99999999999999,166666.66666666666
Hồ Chí Minh,Phú Nhuận,,,"Cho thuê nhà Mặt tiền Trần Huy Liệu, Quận Phú Nhuận Sát toà nhà Betrimex",62.5,35.0,560000.0
Hồ Chí Minh,Tân Bình,,,"Cho thuê nhà Làm Văn Phòng Công Ty,Spa - 3 tầng - Giá 30 triệu !",88.0,29.999999999999996,340909.0909090909
Hồ Chí Minh,Bình Thạnh,,,"Cho thuê nhà Mặt Tiền 1B Nguyễn Văn Đậu, Quận Phú Nhuận",480.0,36.0,75000.0
Đồng Nai,Biên Hòa,,,Mặt bằng 150tr/th mặt tiền Võ Thị Sáu ngang 15m siêu víp đắc địa góc 2 mặt tiền giá cực tốt,270.0,150.0,555555.5555555555
Đồng Nai,Biên Hòa,,,Biệt thự full nội thất KDC D2D giá 35tr/th cao cấp hiện đại giá tốt vừa ở và kinh doanh,200.0,35.0,175000.0
Hà Nội,Hai Bà Trưng,,,"Cho thuê nhà mặt phố Ngô Thì Nhậm, tòa nhà rộng làm trụ sở công ty",350.0,700.0,2000000.0
Hà Nội,Hai Bà Trưng,,,"Cho thuê nhà mặt phố Huế, vị trí sầm uất kinh doanh",145.0,100.00000000000001,689655.1724137932
Hà Nội,Hai Bà Trưng,,,"Cho thuê 2 tầng nhà mặt phố Huế, mặt tiền rộng làm cửa hàng",230.0,180.0,782608.695652174
Đồng Nai,Biên Hòa,,,Cho thuê nhà mặt tiền đường N2 phường Thống Nhất Biên Hoà Đồng Nai,90.0,9.0,100000.0
Hà Nội,Hai Bà Trưng,,,"Cho thuê 1 phần hoặc cả nhà phố Bà Triệu, mặt tiền lớn",220.0,200.0,909090.9090909091
Hà Nội,Hai Bà Trưng,,,"Cho thuê tòa nhà mặt phố Lê Đại Hành, phù hợp làm văn phòng trụ sở công ty",1700.0,750.0,441176.4705882353
Hà Nội,Hai Bà Trưng,,,"Cho thuê nhà mặt phố Bà Triệu, vị trí vip kinh doanh hoặc trụ sở công ty",350.0,350.0,1000000.0
Hà Nội,Hai Bà Trưng,,,"Cho Thuê Mặt Phố Triệu Việt Vương, Tô Hiến Thành, Đoàn Trần Nghiệp: 160m2, MT 7m, xây 11 tầng,2 hầm",160.0,450.0,2812500.0
Cần Thơ,Ninh Kiều,,,Cho thuê mặt bằng góc 2 mặt tiền đường 30/4,230.0,30.0,130434.78260869565
Cần Thơ,Ninh Kiều,,,CHO THUÊ NGANG 12M MẶT TIỀN ĐƯỜNG 3/2 - NGAY NGÃ TƯ 3/2 & NGUYỄN VĂN LINH,600.0,145.0,241666.66666666666
Cần Thơ,Ninh Kiều,,,"Cho thuê nhà ngang hơn 11m mặt phố đường Nguyễn Văn Linh, Cần Thơ",806.4,60.0,74404.76190476191
Cần Thơ,Ninh Kiều,,,8m mặt tiền đường Lý Tự Trọng - An Cư,300.0,60.0,200000.0
Đồng Nai,Biên Hòa,,,"Cho thuê mặt bằng nhà MT Quốc Lộ 1A, 500m2 giá 100tr/th, ngay bệnh viện Thống Nhất",500.0,100.0,200000.0
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố kinh doanh Hưng Gia Phú Mỹ Hưng. DT: 111m2, Trệt, lửng, 3 lầu. Giá 49tr",111.0,49.0,441441.4414414414
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố Hưng Phước Phú Mỹ Hưng. DT 6x18,5m. Trệt, lửng, 3 lầu. Giá 50tr/th",111.0,50.0,450450.4504504505
Hồ Chí Minh,Quận 7,,,"Cho thuê khách sạn Hưng Phước PMH, P. Tân Phong, Quận 7 giá 180 triệu/tháng",162.0,179.99999999999997,1111111.111111111
Hà Nội,Thanh Trì,,,"Cho thuê mặt phố lô góc 2 đường vỉa hè, sàn 200m Spa, phòng khám, văn phòng 20tr",200.0,20.0,100000.0
Hồ Chí Minh,Quận 9,,,"Chính Chủ Cho Thuê Mặt Bằng Lê Văn Việt, Quận 9, TP.HCM",150.0,40.0,266666.6666666667
Hà Nội,Cầu Giấy,,,"Cho thuê nhà 1 tầng phố Hoàng quốc việt 125m2, MT 10m là café nhà hàng, showroom",125.0,85.0,680000.0
Hà Nội,Tây Hồ,,,"Cho thuê MẶT BẰNG KINH DOANH phố Võng thị 182m2 làm SPA, Nail, showroom",182.0,5.0,27472.527472527472
Hà Nội,Ba Đình,,,"Cho thuê nhà ơ Hoàng hoa thám 103m2 x 3,5 tầng có sân xung quanh nhà",103.0,5.0,48543.68932038835
Hà Nội,Ba Đình,,,"Cho thuê nhà Mặt phố Hoàng Hoa Thám 6 tầng ở làm shop thú cưng, cây cảnh",35.0,20.0,571428.5714285715
Hà Nội,Tây Hồ,,,"Cho thuê mặt bằng kinh doanh Phố Tô Ngọc Vân 85m2 khép kín, độc lập",85.0,22.0,258823.5294117647
Hà Nội,Ba Đình,,,"Cho thuê nhà Vĩnh Phúc 3,5 tầng x 100m2 full đồ ở làm vp hoặc khó,bán hàng online",100.0,3.0,30000.0
Nghệ An,Vinh,,,"Cho thuê nguyên căn nhà mặt phố đường Nguyễn Văn Cừ, Tp. Vinh, Nghệ An (DT 170m2x2.5 tầng-MT 8.3m)",170.0,60.0,352941.17647058825
Hà Nội,Tây Hồ,,,"Cho thuê mặt bằng kinh doanh ở phố Lạc long quân 160m2 làm SPA, Tóc, thời trang",160.0,35.0,218750.0
Hồ Chí Minh,Quận 7,,,"Cho Thuê Nhà Phố Hưng Gia Phú Mỹ Hưng Q7, 24 phòng, 12x18,5m.",222.0,150.0,675675.6756756756
Hà Nội,Đống Đa,,,CHÍNH CHỦ CHO THUÊ CỬA HÀNG MẶT PHỐ ĐÔNG CÁC – VỊ TRÍ KINH DOANH SẦM UẤT CỦA QUẬN ĐỐNG ĐA,40.0,18.0,450000.0
Đồng Nai,Biên Hòa,,,Cho thuê nhà 1T2L mặt tiền P. Quang Vinh gần công viên Biên Hùng chỉ 8tr,100.0,8.0,80000.0
Hà Nội,Cầu Giấy,,,"1. Cho thuê nhà MP Trung Hòa Cầu Giấy làm Nhà Hàng DT: 155m2 x 5 tầng, MT 5.5m.",160.0,80.0,500000.0
Hồ Chí Minh,Nhà Bè,,,"CHO THUÊ NHÀ NGUYÊN CĂN NHÀ BÈ, 1 TRỆT 1 LẦU, HẺM XE HƠI",80.0,8.0,100000.0
Hồ Chí Minh,Nhà Bè,,,"CHO THUÊ NHÀ PHỐ NGUYÊN CĂN 1T 2L, HẺM XE HƠI, NHÀ MỚI CHƯA Ở",120.0,7.0,58333.333333333336
Hồ Chí Minh,Quận 7,,,Cho thuê nhà phố Hưng Phước mặt tiền đường lớn Phú Mỹ Hưng Quận 7 giá rẻ,111.0,50.0,450450.4504504505
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà Phú Mỹ Hưng Q7 6x18.5m, trệt lửng 3 lầu ST. Có thang máy. 49tr/th",111.0,49.0,441441.4414414414
Hồ Chí Minh,Quận 7,,,"Nhà phố Hưng Phước Phú Mỹ Hưng. XD trệt, lửng 3 lầu, áp máy. DT 350m2",111.0,50.0,450450.4504504505
Đồng Nai,Biên Hòa,,,Cho thuê nhà mặt tiền 120m2 đường lớn gần chợ cổng 10,120.0,5.0,41666.666666666664
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà GÓC 2MT 38 Đông Du, Phường Bến Nghé, Quận 1, Hồ Chí Minh",200.0,282.0,1410000.0
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà Góc 2MT 445-447 Hai Bà Trưng, Phường 8, Quận 3, Hồ Chí Minh",252.0,144.0,571428.5714285715
Hồ Chí Minh,Quận 5,,,"Cho thuê nhà 160 Nguyễn Trãi, Phường 3, Quận 5, Hồ Chí Minh",450.0,85.0,188888.88888888888
Hồ Chí Minh,Quận 7,,,"Cho thuê Nhà Phố Hưng Gia 1 tại PMH, Q7 hầm, thang máy, nhà mới đẹp, giá 65 tr",111.0,65.0,585585.5855855856
Hồ Chí Minh,Quận 7,,,"CHO THUÊ nhà phố khu Hưng Phước gần đường Bùi Bằng Đoàn, Phú Mỹ Hưng",111.0,53.0,477477.47747747746
Hồ Chí Minh,Quận 7,,,"Cho thuê khách sạn căn đôi khách sạn 24 phòng hưng phước 2, phú mỹ hưng, quận 7",259.0,200.0,772200.7722007722
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố đường lớn Hưng Gia 3 DT sàn 397m2, nhà mới đẹp giá tốt 62 triệu.",111.0,62.0,558558.5585585586
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố Hưng Gia -Khu thương mại Phú Mỹ Hưng, Quận 7",111.0,65.0,585585.5855855856
Hà Nội,Hà Đông,,,"Cho thuê Nhà Liền Kề 6B Nguyễn Văn Lộc, Hà Đông: 68m2, MT 4.5m, 5 tầng, có thang máy.",68.0,40.0,588235.2941176471
Hà Nội,Cầu Giấy,,,"Cần Sang Nhượng Nhà Hàng MP Trung Hòa Cầu Giấy DT: 160m2 x 5 tầng, MT 5.5m.",160.0,80.0,500000.0
Đồng Nai,Biên Hòa,,,💥Cho thuê nhà nguyên căn 1T1L 112m2 Cư Xá Đường An Bình chỉ 6tr,112.0,6.0,53571.42857142857
Hồ Chí Minh,Quận 7,,,Cho thuê nhà phố Hưng Gia Hưng Phước thuộc Phú Mỹ Hưng.,400.0,57.0,142500.0
Cần Thơ,Ninh Kiều,,,"Cho thuê mặt tiền ngang 12m Trần Ngọc Quế, trung tâm Ninh Kiều",240.0,64.99999999999999,270833.3333333333
Hà Nội,Ba Đình,,,"Cho thuê mặt bằng ở Hoàng hoa thám 380m2 thông sàn làm siêu thị, SPA, showroom",380.0,54.99999999999999,144736.84210526315
Đồng Nai,Biên Hòa,,,CHÍNH CHỦ CHO THUÊ NHÀ NGUYÊN CĂN GIÁ RẺ MẶT TIỀN TRUNG TÂM BIÊN HÒA,112.0,15.0,133928.57142857142
Hồ Chí Minh,Quận 3,,,"Góc 2 MT 445 - 447 Hai Bà Trưng - Lý Chính Thắng, Phường 8, Quận 3",126.0,133.0,1055555.5555555555
Hà Nội,Ba Đình,,,Cho thuê Villa Quán Thánh 360m2 x 3 tầng có 2 mặt tiền phố,500.0,230.0,460000.0
Bà Rịa Vũng Tàu,Phú Mỹ,,,"SANG SHOP QUẦN ÁO TRẺ EM, THỜI TRANG NỮ ĐANG KINH DOANH TỐT",120.0,10.0,83333.33333333333
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố kinh doanh mặt tiền Cao Triều Phát Phú Mỹ Hưng, có thang máy",111.0,85.0,765765.7657657658
Hồ Chí Minh,Quận 7,,,Cho thuê nhà phố Hưng Phước Phú Mỹ Hưng giá 50 triệu/tháng,111.0,50.0,450450.4504504505
Hồ Chí Minh,Quận 7,,,"Cho Thuê Nhà Mặt Phố (1 Trệt 1 Lửng), DT 135m2 - Đường P - Khu A Phú Mỹ Hưng - Phường Tân Phong Q7.",135.0,37.00000000000001,274074.0740740741
Hà Nội,Cầu Giấy,,,"Cho thuê nhà mặt phố Trung Hòa, 140m2 x 5 tầng, mặt tiền 5.5m - Giá 70tr/th (ưu tiên khách chuỗi)",90.0,49.99999999999999,555555.5555555555
Hà Nội,Hà Đông,,,"Cho Thuê nhà Mỗ Lao 76m2. Mặt tiền 4,5m× 4 tầng. 25tr. 0907 833 787",76.0,25.0,328947.36842105264
Hà Nội,Nam Từ Liêm,,,"Cho thuê nhà mặt phố Lê Đức Thọ làm spa, đào tạo 114m2 x 6T, mặt tiền 7m, thang máy, thông sàn",114.0,80.0,701754.3859649122
Hà Nội,Đống Đa,,,"Cho thuê tầng 2,3 nhà mặt phố tại Đường Nguyễn Hy Quang, Phường Ô Chợ Dừa, Đống Đa",87.0,10.0,114942.52873563218
Hà Nội,Hoài Đức,,,"CHO THUÊ NHÀ, NGUYÊN CĂN NAM AN KHÁNH, NAM CƯỜNG, AN HƯNG, GẦN AEON MAIL HÀ ĐÔNG, THÔNG SMART CITY",438.0,10.0,22831.0502283105
Hà Nội,Ba Đình,,,Chính chủ cho thuê nhà ngõ 575 Kim Mã - Quận Ba Đình 33 m2 x5 tầng 4N4P1pk - Kinh doanh 20 tr/tháng,33.0,20.0,606060.6060606061
Hà Nội,Cầu Giấy,,,"Cho thuê nhà mặt phố 148 Trần Duy Hưng, 90m2, mặt tiền 7m, có hầm xe, nhà thông sàn - 0976.075019",90.0,49.99999999999999,555555.5555555555
Hồ Chí Minh,Quận 7,,,"Cần cho thuê nhà phố nam quang phú mỹ hưng quận 7 111m2, giá: 2200",111.0,53.0,477477.47747747746
Hà Nội,Thanh Xuân,,,"Cho thuê nhà mặt phố Vũ Trọng Phụng (đoạn đẹp nhất - đối diện 21T Hapulico), 80m2 x 5T, thông sàn",80.0,45.0,562500.0
Hồ Chí Minh,Quận 7,,,Cần cho thuê nhà phố hưng phước mặt tiền đường lớn Phú Mỹ Hưng Quận 7.,111.0,61.00000000000001,549549.5495495496
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố Hưng Gia Hưng Phước khu Phú Mỹ Hưng, Quận 7",111.0,54.0,486486.4864864865
Hà Nội,Đống Đa,,,"Cho thuê nhà mặt phố Nguyễn Chí Thanh, 40m2 x 4T, mt 7.5m - 37tr/th(Góc ngã 4 giao Đê La Thành)",40.0,37.0,925000.0
Hà Nội,Thanh Xuân,,,"Cho thuê nhà mặt phố Nguyễn Tuân, quận Thanh Xuân 75m2 x 6 tầng, MT 5.2m, thông sàn, có thang máy",75.0,40.0,533333.3333333334
Hà Nội,Ba Đình,,,"Cho thuê nhà biệt thự mặt phố Đặng Dung (căn góc ngã tư) 300m2 x 3T MT 25m, view hồ, để xe rộng",300.0,135.0,450000.0
Hà Nội,Cầu Giấy,,,"Cho thuê biệt thự đẹp căn góc mặt phố Nguyễn Thị Định 200m2x4T, sân vườn rộng, 120tr/th",200.0,120.0,600000.0
Hà Nội,Hai Bà Trưng,,,"Cho thuê gấp giá rẻ mặt phố Vọng 36m, 3 tầng, mặt tiền 5m, vỉa hè, 16 tr/th Hai Bà Trưng.",90.0,16.0,177777.77777777778
Đồng Nai,Biên Hòa,,,💥Cho thuê nhà 3 lầu KDC An Bình full nội thất chỉ 12tr,270.0,12.0,44444.444444444445
Đồng Nai,Biên Hòa,,,"CHO THUÊ MẶT BẰNG HƠN 4000M2 LÀM TTTM, SHOWROOM TẠI BIÊN HÒA",4700.0,200.0,42553.1914893617
Hà Nội,Ba Đình,,,"Cho thuê nhà phố Phan Kế Bính, 111m2 x 3 tầng - nhà hàng Nhật trả - giá 35tr/th",111.0,35.0,315315.3153153153
Hà Nội,Đống Đa,,,"Cho thuê nhà mặt phố Huỳnh Thúc Kháng, 100m2 x 2T, mặt tiền 5.5m, hàng ăn sầm uất - 45tr/th",100.0,45.0,450000.0
Hồ Chí Minh,Bình Tân,,,"Cho thuê nhà góc 3MT 438-440 Kinh Dương Vương, P. An Lạc A, Quận Bình Tân",494.0,129.99999999999997,263157.8947368421
Hồ Chí Minh,Quận 11,,,"Cho thuê nhà 1168A Ba Tháng Hai, Quận 11. DT: 7x18m 4 tầng",252.0,70.0,277777.77777777775
Hồ Chí Minh,Bình Thạnh,,,"Cho thuê tòa nhà 183 Nơ Trang Long, Quận Bình Thạnh. DTSD: 700m2",199.2,280.0,1405622.4899598395
Hà Nội,Tây Hồ,,,Cần cho thuê shophouse Starlake Nguyễn Văn Huyên cả nhà 180m2 giá 130 triệu/th,180.0,120.0,666666.6666666666
Hồ Chí Minh,Quận 7,,,"CHÍNH CHỦ CHO THUÊ TẦNG TRỆT VÀ LỬNG KHU PHỐ HƯNG PHƯỚC, PHÚ MỸ HƯNG, QUẬN 7 GIÁ RẺ",111.0,28.0,252252.25225225225
Hồ Chí Minh,Quận 7,,,Cho thuê nhà phố mặt tiền Phạm Thái Bường giá 60 triệu/tháng Phú Mỹ Hưng Q7,126.0,60.0,476190.4761904762
Hà Nội,Thanh Trì,,,CHO THUÊ MẶT BẰNG TẦNG 1 NGÃ 3 CHỢ PHỐ TRIỀU KHÚC,30.0,12.0,400000.0
Hà Nội,Tây Hồ,,,"Cho nhà mặt phố Nhật chiêu 103m2 x 4 tầng làm nhà hàng, café, SPA",103.0,71.0,689320.3883495146
Hà Nội,Hai Bà Trưng,,,"Cho thuê Mặt Phố Trần Xuân Soạn, Lò Đúc, Hòa Mã, Lê Ngọc Hân: 90m2, MT 5m, 7 tầng thang máy cực đẹp",80.0,74.0,925000.0
Hà Nội,Ba Đình,,,"Cho thuê nhà lô góc ở Linh lang 210m2 x 4 tâng làm nhà hàng, quán ba nhật",200.0,135.0,675000.0
Hà Nội,Ba Đình,,,"Cho thuê tòa nhà Hoàng hoa thám 405m2 x 7 tầng làm phòng khám,quán massa, trường học",405.0,200.0,493827.16049382713
Hà Nội,Tây Hồ,,,"Cho thuê nhà mặt phố Nhật chiêu view hồ 4 tầng làm nhà hàng, cafe",105.0,70.0,666666.6666666666
Hà Nội,Cầu Giấy,,,"Cho thuê nhà mặt phố Hoàng sâm 5 tầng làm shop Thú cưng, SPA, Tóc, Nail",40.0,20.0,500000.0
Hà Nội,Ba Đình,,,"Cho thuê mặt phố Linh lang 150m2 x 4,5 tầng, Mt 10 làm Siêu thị, nhà hàng nhật",150.0,150.0,1000000.0
Hồ Chí Minh,Bình Thạnh,,,"Cho thuê nhà 161 Nguyễn Xí, Phường 26, Quận Bình Thạnh, Hồ Chí Minh",1200.0,100.0,83333.33333333333
Hồ Chí Minh,Thủ Đức,,,"Cho thuê nhà 12-14 Võ Văn Ngân, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",170.0,120.0,705882.3529411765
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà góc 2MT số 119 đường Yersin, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",88.8,80.0,900900.900900901
Hồ Chí Minh,Quận 2,,,"Cho thuê nhà mặt tiền số 26 - 27 - 28 đường Song Hành, Phường An Phú, Quận 2, Hồ Chí Minh",1000.0,450.0,450000.0
Hồ Chí Minh,Bình Thạnh,,,"Cho thuê nhà mặt tiền số 153 - 155 đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, Hồ Chí Minh",160.0,330.0,2062500.0
Hồ Chí Minh,Bình Tân,,,"Cho thuê nhà góc 3MT số 438 - 440 đường Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, HCM",418.5,90.0,215053.7634408602
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà góc 2MT số 24 - 26 đường Phạm Ngọc Thạch, Phường 6, Quận 3, Hồ Chí Minh",288.0,850.0,2951388.888888889
Hồ Chí Minh,Gò Vấp,,,"Cho thuê nhà 16 Quang Trung, Phường 10, Quận Gò Vấp, Hồ Chí Minh",600.0,250.0,416666.6666666667
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà GÓC 2MT số 60-62 đường Cách Mạng Tháng Tám, Phường 6, Quận 3, Hồ Chí Minh",450.0,225.0,500000.0
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà 500 Nguyễn Thị Thập, Phường Tân Phong, Quận 7, Hồ Chí Minh",248.0,120.0,483870.96774193546
Hồ Chí Minh,Quận 6,,,"Cho thuê nhà Góc 2MT 95 Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",200.0,100.0,500000.0
Hồ Chí Minh,Quận 2,,,"Cho thuê nhà 49 Xuân Thủy, Phường Thảo Điền, Quận 2, Hồ Chí Minh",1500.0,350.0,233333.33333333334
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà 201 Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh",1500.0,490.0,326666.6666666667
Hồ Chí Minh,Thủ Đức,,,"Cho thuê nhà mặt tiền số 126 đường Võ Văn Ngân, Phường Bình Thọ, Quận Thủ Đức, Hồ Chí Minh",352.0,700.0,1988636.3636363635
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà GÓC 2MT số 185 đường Nguyễn Thị Minh Khai, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",400.0,330.0,825000.0
Hồ Chí Minh,Quận 3,,,"Cho thuê nhà GÓC 2MT số 189A đường Hai Bà Trưng, Phường 6, Quận 3, Hồ Chí Minh",1160.0,630.0,543103.448275862
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố khu Hưng Gia, PHÚ MỸ HƯNG, QUẬN 7 GIÁ RẺ",111.0,42.0,378378.3783783784
Hà Nội,Nam Từ Liêm,,,"CHo thuê nhà shophouse Vinhomes phố Hàm Nghi 70m2 x 5tầng, căn góc 20m MT đối diện CC Vinhomes",70.0,70.0,1000000.0
Hồ Chí Minh,Bình Tân,,,Cho thuê nguyên căn đường số 12 . Giá 8.5 triệu,56.0,5.0,89285.71428571429
Hồ Chí Minh,Bình Thạnh,,,"Cho thuê nhà 124 Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, Hồ Chí Minh",700.0,180.0,257142.85714285713
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà 120 Hồ Tùng Mậu, Phường Bến Nghé, Quận 1, Hồ Chí Minh",144.0,150.0,1041666.6666666666
Hồ Chí Minh,Quận 1,,,"Cho thuê nhà GÓC 2MT 190-192-192A Lý Tự Trọng, Phường Bến Thành, Quận 1, Hồ Chí Minh",1500.0,822.0,548000.0
Hồ Chí Minh,Quận 5,,,"Cho thuê nhà GÓC 2MT 8A Lý Thường Kiệt, Phường 14, Quận 5, Hồ Chí Minh",420.0,380.0,904761.9047619047
Hồ Chí Minh,Quận 2,,,"Cho thuê biệt thự khu Eden Thảo Điền, DT 360m2 đất, 1 hầm + 3 lầu, 5PN - 7WC",360.0,6.0,16666.666666666668
Hồ Chí Minh,Quận 2,,,Cho thuê nhà nguyên căn khu Newcity - Nguyễn Hoàng - quận 2,144.0,80.0,555555.5555555555
Hồ Chí Minh,Quận 2,,,"Cho thuê villa Thảo Điền khu Compound, 386m2 đất, 4 tầng, 4PN, hồ bơi + sân vườn",386.0,5.0,12953.36787564767
Hà Nội,Long Biên,,,"Cho thuê nhà Thượng Thanh 80Mx5T thang máy, vỉa hè rộng, văn phòng",400.0,16.0,40000.0
Hải Phòng,Hải An,,,Cho Thuê Nhà Nguyên Căn Phố Tô Vũ – Khu Văn Cao.,90.0,19.0,211111.11111111112
Đồng Nai,Biên Hòa,,,"🔴 Cho thuê MBKD- đường N1 khu Võ Thị Sáu D2D, vị trí đep để KD spa",90.0,20.0,222222.22222222222
Hồ Chí Minh,Quận 7,,,"Cho thuê nhà phố khu Hưng Phước 3, Phú Mỹ Hưng, Q7 kinh doanh mọi ngành nghề",111.0,40.0,360360.36036036036
Hưng Yên,Văn Lâm,,,"Cho thuê nhà mặt phố 4 tầng, căn góc tại Phố Dầu, Thị trấn Như Quỳnh huyện Văn Lâm, tỉnh Hưng Yên",100.0,11.0,110000.0
